smile id
c1ccc2c(c1)c3ccc(cc3oc2=O)O[C@@H]4[C@H]5C[C@@H]6[C@H]4OC(=O)[C@@H]6C5 ZINC001226513143
c1ccc(cc1)c2ccc(cn2)c3nc(no3)c4ccc5cnccc5c4 ZINC001213076882
Cn1ccc2c1ccc(c2)c3nc(on3)c4ccc5cccc(c5n4)F ZINC001217412383
c1cc(cc2c1ccnc2)c3nc(no3)c4cc(c(c(c4F)F)F)F ZINC001217512273
c1cc(c(c(c1)Cl)F)/C=C/c2nc(no2)c3ccc4ccncc4c3 ZINC001248022445
Cc1c([nH]c2c1cccc2C(=O)N[C@@H]3[C@@H]4[C@H]3c5ccccc5C4)C ZINC000248196881
c1ccc2cc(ccc2c1)c3nnc(o3)/C=C/c4ccc(cc4F)F ZINC001256007811
c1cc(cc2c1ccnc2)c3nc(on3)c4cc5cc(ccc5nc4)O ZINC001217542043
C[C@H]1c2ccc(cc2CCN1C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C)F ZINC001666524002
Cc1ccc2ccnc(c2c1)NC(=O)c3ccc4c(c3)CCCC(=O)N4 ZINC001144064176
c1ccc2c(c1)ccc(n2)c3nc(on3)c4cc(=O)c5cccc(c5[nH]4)O ZINC001217367991
c1cc(cc2c1cc(cn2)c3nc(no3)c4ccc5c(c4)C(=O)CCC5)O ZINC001217551664
c1cc2cnccc2cc1c3nc(no3)c4cc(cc(c4)F)C(F)(F)F ZINC001217176423
Cc1ccc2c(n1)[nH]nc2NC(=O)c3ccc4c(c3)c5ccccc5o4 ZINC001153939976
C[C@]1(C(=O)NC(=O)N1)c2ccc(cc2)C(=O)NC[C@H]3Cc4c3cccc4 ZINC000177556348
Cc1cn(nc1NC(=O)c2ccc3c(c2)cccn3)c4ccccc4 ZINC000106715070
c1cc(=O)[nH]c2c1cc(cc2)c3nc(no3)c4cc(ccn4)C(F)(F)F ZINC001217433087
Cc1ccc(o1)c2[nH]nc(n2)NC(=O)c3cc4c(ccc(c4nc3)F)F ZINC001558948115
c1ccc2c(c1)[C@H](CO2)CNC(=O)N3CC4(CCC4)c5c3cccc5F ZINC000461748548
Cn1cc(nn1)C(=O)N2C[C@@H]3[C@H]2CN(CC3)C(=O)[C@@H]4[C@@H]5[C@H]4[C@H]6CC[C@@H]5C6 ZINC000972024610
c1ccc2c(c1)ccc(c2O)CCC(=O)N[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000294914512
Cn1c2ccc(cc2cc1O)NC(=O)c3ccc4c5ccccc5oc4c3 ZINC001257490442
Cc1cn(nc1C(=O)N[C@H]2C[C@H]3CC[C@]2(C3(C)C)C)c4ccc(cc4)F ZINC001124735138
c1ccc(cc1)c2ccc(cn2)c3nc(no3)c4ccc5ccncc5c4 ZINC001213077010
Cn1c2c(cc(cn2)C(=O)Nc3ccc-4c(c3)Cc5c4cccc5)cn1 ZINC000531333858
Cc1cc(c2c(c1)c(=O)c(c[nH]2)C(=O)N[C@H]3C[C@H]4CC[C@]3(C4(C)C)C)C ZINC001306745229
c1cc2c(cc1C(=O)Nc3ccc4c(c3)CCNC4=O)c5c([nH]2)CCCC5 ZINC000617270146
c1ccc2c(c1)ccc(n2)c3nnc(o3)c4cc(no4)c5cccc(c5)F ZINC001341455689
c1cc(nc(c1)C(F)(F)F)c2nc(on2)c3ccc4c(c3)ccc(n4)N ZINC001217428017
c1ccc2c(c1)c3ccc(cc3o2)C(=O)Nc4cccc(n4)c5n[n-]nn5 ZINC001582644572
c1ccc(cc1)c2cc(no2)NC(=O)NC[C@@H]3[C@H]4[C@H]3c5ccccc5C4 ZINC000494029534
c1ccc2c(c1)ccc(n2)c3nc(on3)c4ccc(cc4F)C(F)(F)F ZINC001215426827
C[C@@]12CC[C@H](C1(C)C)C[C@@H]2NC(=O)NC[C@@H]3CCc4ccccc4C3 ZINC001467959755
c1cc2cnccc2cc1c3nc(on3)c4cc5cc(ccc5o4)F ZINC001217235354
c1ccc2c(c1)c(=O)c3ccc(cc3o2)O[C@@H]4CCOc5c4cccc5 ZINC001228182569
c1cc2c3c(c1)C(=O)/C(=C\c4ccc(c(c4)F)n5cncn5)/[C@H]3CCC2 ZINC000763288240
c1ccc2c(c1)nc(o2)c3ccc(cc3)c4ccc5c(c4)NC(=O)C56CC6 ZINC001245322727
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)NCc4ccc5c(c4)CCCN5 ZINC000669536794
Cc1ccc(cc1)[C@@]2(CCN(C2)C(=O)NCc3ccc4c(c3)cccn4)C ZINC000472541717
Cn1cc(nn1)c2cccc(c2)NC(=O)NC[C@@H]3[C@H]4[C@H]3c5ccccc5C4 ZINC000668062597
Cc1ccc2c(c1)c(c[nH]2)c3nc(no3)c4ccc5ccccc5n4 ZINC001217459403
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)C4C[C@H]5CCC[C@@H](C4)C5=O ZINC000246256573
Cc1c([nH]c2c1cc(cc2)C(=O)N[C@@H]3[C@H]4[C@H]3c5ccccc5C4)C ZINC000248110594
CN(c1ccccc1)C(=O)c2ccc(cc2)c3ccc4c(c3)ccc(n4)N ZINC001245123696
Cc1ccnc2c1cc(cc2)C(=O)N[C@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001357695990
COc1ccc(cc1)c2cccc(c2)c3nc(no3)c4cc(ccn4)OC ZINC001216783109
Cc1ccc2cccc(c2n1)c3nc(on3)[C@]4(CCCc5c4cccc5)[NH3+] ZINC001248246786
c1ccc2c(c1)C=C[C@]3(O2)CCCN(C3)C(=O)Nc4cccc(n4)F ZINC000930875770
Cc1c(cc2ccccc2n1)c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001217422294
c1cc(nc2c1cc[nH]2)c3nc(on3)C45C[C@H]6C[C@@H](C4)CC(C6)(C5)F ZINC000570242050
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)c4ccc5c(c4)C(=O)NCCO5 ZINC000934909225
c1ccc2c(c1)c(ccn2)c3nc(on3)c4ccc5ccncc5c4 ZINC001217512915
c1ccc2c(c1)C[C@@H]2CNC(=O)N3CCC(=CC3)c4c[nH]c5c4cccn5 ZINC000618563151
CC1(CCCC[C@@H]1NC(=O)NC[C@@H]2[C@H]3[C@H]2c4ccccc4C3)C ZINC001564309778
Cc1c(nc([nH]c1=O)c2ccc(nc2)NC[C@@H]3[C@H]4[C@H]3c5ccccc5C4)C ZINC000301675616
Cc1c(ccc(c1Cl)c2nc(on2)c3ccc4ccncc4c3)F ZINC001217513224
Cc1c([nH]c2c1cc(cc2)C(=O)Nc3ccc4ccccc4n3)C ZINC000069623577
c1ccc2cc(ccc2c1)[C@@H]3C[C@H]3C(=O)Nc4nc([nH]n4)C(F)(F)F ZINC000108785649
c1cc(cc(c1)F)NC(=O)c2ccc(cc2)c3ccc4c(c3)ccc(n4)N ZINC001244380625
Cc1c2ccc3ccccc3c2oc1C(=O)Nc4ccc5c(c4)CC(=O)N5 ZINC000504243202
c1ccc(cc1)c2nc(co2)CNC(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC000123194035
c1cc2cc(ccc2c(c1)c3nc(no3)c4ccc5cnccc5c4)F ZINC001217325601
Cc1c2ccc3ccccc3c2oc1C(=O)Nc4ccc5c(c4)n[nH]n5 ZINC000508001406
Cc1c2ccc(cc2nn1C)NC(=O)c3ccc4c(c3)c5ccccc5o4 ZINC001153946552
c1ccc2cc(ccc2c1)c3nc(on3)c4cc5cc(ccc5oc4=O)O ZINC001217162619
c1ccc2c(c1)[C@H](CC3(O2)CCCC3)NC(=O)[C@H]4C[C@H]5CC[C@H]4[NH2+]C5 ZINC000333339618
CC1=Nc2ccccc2C13CCN(CC3)C(=O)[C@@H]4[C@H]5[C@H]4c6ccccc6C5 ZINC000898248556
Cc1cn(nc1NC(=O)c2cc3ccccc3c(c2)F)C4CCCCC4 ZINC000499142428
C[C@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)[C@@H]3CC(=O)N(c4c3cccc4)C ZINC001317800800
Cc1cc2c(cc(=O)[nH]c2c(c1)F)C(=O)N[C@@H]3[C@H]4[C@H]3c5ccccc5C4 ZINC000488243537
Cc1cccc2c1CCN(C2)C(=O)Nc3ccc4c5ccccc5oc4c3 ZINC000729555711
c1cc2cnccc2cc1c3nc(on3)c4ccnc5c4ccc(c5)F ZINC001217454337
Cc1c([nH]c2c1cc(cc2)C(=O)NC[C@]3(CCCc4c3cccc4)O)C ZINC000731369291
Cc1ccc(cc1F)c2nnc(o2)[C@H]3CCc4c5ccccc5[nH]c4C3 ZINC001258758630
COc1cc(nc(c1)Cl)c2nc(no2)c3ccc4ccncc4c3 ZINC001213898678
Cn1cnc2cc(ccc2c1=O)c3nc(no3)c4ccc5ccccc5n4 ZINC001217203026
Cc1cc(cc(c1)NC(=O)c2ccc3c(c2)ccc(=O)[nH]3)C(F)(F)F ZINC001153836771
Cc1ccc2cccc(c2n1)NC(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC000426061272
COc1ccc2c(ccnc2c1)c3ccc(nn3)c4cccc(c4)F ZINC001239673691
Cc1ccc2cccc(c2n1)NC(=O)C(=O)N[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000247882302
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)NC45C[C@H]6C[C@H](C4)CC(C6)(C5)O ZINC000289078184
c1cc(cc2c1ccnc2)c3nc(on3)c4ccc5c(ccnc5c4)Cl ZINC001217405500
Cc1ccc2c(c1)n(cc2CCNC(=O)N[C@@H]3[C@@H]4[C@@H]3c5ccccc5C4)C ZINC000444116173
c1cc2c(cc1c3nc(no3)c4ccc(c5c4C(=O)CC5)F)NC(=O)C2 ZINC001217520653
c1cc(cc(c1)NC(=O)[C@@H]2C[C@H]3CC[C@H]2[NH2+]C3)c4cn5c([nH+]4)CCCC5 ZINC000827482499
Cc1cc(ccc1n2cnnn2)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC000229728179
c1cc(ccc1c2ccc(c(c2)F)C#N)C(=O)Nc3c4ccncc4on3 ZINC001188696817
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)NC[C@@H]4CCC5(O4)CCCCC5 ZINC000479611378
c1cc(cnc1)c2cc(no2)c3nc(no3)c4ccc5ccncc5c4 ZINC001213806236
c1ccc2c(c1)c3ccc(cc3o2)c4nc(no4)c5ccc(cn5)F ZINC001332507604
c1ccc(cc1)Oc2cc(ccn2)CNC(=O)c3ccc4c(c3)CCC=C4 ZINC001130586592
Cc1c(cc2ccccc2n1)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001264349324
c1ccc2c(c1)cc3c4c2[C@H]5C=CC[C@H]5[C@H](N4C[C@@H]6[C@H]3C=CC6)C(=O)[O-] ZINC000239347291
C[C@@]1(C(=O)NC(=O)N1)c2ccc(cc2)C(=O)NC[C@H]3C[C@@H]4CC[C@@H]3C=C4 ZINC000576098858
Cc1cc(cc(n1)C)c2nc(on2)c3cc(=O)c4ccc(cc4o3)Cl ZINC001217480370
Cc1cn(nc1NC(=O)c2cnc3ccccc3c2C)c4ccccc4 ZINC000673990160
Cc1ccc(cc1C)c2nnc(o2)/C=C/c3c[nH]c4c3ccc(c4)OC ZINC001256563355
Cc1c(cc2ccc(cc2n1)F)C(=O)N[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000248282409
c1ccc2c(c1)C[C@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc(cc4)c5ccn[nH]5 ZINC000124797728
c1ccc2c(c1)ccc(n2)c3ccc(cc3)c4ccc5c(c4)cnc(n5)N ZINC001243996536
c1ccc(cc1)NC(=O)c2cccc(c2)c3ccc(cc3)C4CCOCC4 ZINC001240114169
c1ccc(c(c1)c2[nH]nc(n2)NC(=O)c3ccc4c(c3)CCOC4)Cl ZINC001534930472
Cc1cccc(c1)n2cc(nn2)C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001353631768
c1ccc(cc1)C#CC[NH+]2C[C@@H]3CC[C@@H]2CN3C(=O)[C@@]45CCCC[C@@H]4C5 ZINC000971794108
c1cc(cc(c1)F)n2cc(nc2)c3nc(no3)c4ccc5cnccc5c4 ZINC001214728085
c1ccc2c(c1)cccc2[C@@H]3C[C@H]3NC(=O)Nc4cccc5c4COC5=O ZINC000808906898
c1cc(cc2c1ccnc2)c3nc(on3)c4c[nH]c5c4ncnc5Cl ZINC001217379471
c1cc(c(cc1/C=C/C=C/2\Cc3ccc(cc3C2=O)c4n[n-]nn4)F)F ZINC001593376560
c1cc(cc2c1cc[nH]2)c3nc(on3)c4cc(=O)c5ccc(cc5o4)F ZINC000809336854
C[C@@H]1CCc2c(cccc2F)[C@@H]1NC(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001467957936
Cc1cc(c2c(c1)c(=O)c(c[nH]2)C(=O)Nc3ccn(n3)c4ccccc4)C ZINC001184051560
Cc1c2cc(ccc2oc1c3nc(no3)c4ccc5c(c4)cccn5)OC ZINC000547050982
Cc1c2ccccc2nc(c1c3nc(no3)c4ccc5c(c4)C(=O)CC5)C ZINC001217663375
Cc1cccc(c1)C(C)(C)CNC(=O)NC[C@@H]2[C@H]3[C@@H]2c4ccccc4C3 ZINC001225414296
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)c4ccc(cc4)c5[nH]c(=O)on5 ZINC000532019538
Cc1cccc(c1)[C@H](CNC(=O)N[C@@H]2C[C@H]3CC[C@]2(C3(C)C)C)O ZINC001477438425
c1ccc2c(c1)cc(c(=O)o2)c3nc(no3)c4ccc5ccncc5c4 ZINC001217267850
Cn1c2ccc(cc2cc1O)NC(=O)c3ccc4c(c3)c5ccccc5o4 ZINC001153946829
Cc1cc(n2c(n1)nc(n2)C(=O)Nc3ccc-4c(c3)Cc5c4cccc5)C ZINC000015760643
Cc1c([nH]nc1NC(=O)c2ccc3c4ccccc4oc3c2)C5CC5 ZINC001259059371
c1ccc-2c(c1)Cc3c2cc(cc3)C(=O)Nc4ccc(cc4)N5CCCC5 ZINC000746154031
Cc1c2ccc3ccccc3c2oc1C(=O)Nc4cccc(c4)C(C)(C)O ZINC000789934726
COc1ccc2c(c1)C=C(CO2)c3nc(no3)c4ccc5c(c4)cccn5 ZINC000546345040
COc1ccc2c(c1)[nH]cc2c3nc(no3)c4ccc5cnccc5c4 ZINC001217521680
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc(cc4)n5nccn5 ZINC000178113499
Cc1cc2cccnc2c(c1)c3ccc(cc3)C(=O)N(C)c4ccccc4 ZINC001245123207
c1cc(c(cc1N=N#N)O)c2nc(no2)c3ccc(c4c3C(=O)CC4)F ZINC001216935925
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3NC(=O)c4cnn5c4[nH]c(=O)c6c5cccc6 ZINC000478695854
c1cc(cc2c1ccnc2)c3nc(on3)c4cc(cc(c4)F)C(F)(F)F ZINC001215753203
C[C@H](c1ccc2c(c1)CCC2)NC(=O)c3ccc(c(c3)F)C(F)(F)F ZINC001458478394
COc1ccc2c(c1)OCC(=C2)c3nc(no3)c4ccc5ccccc5c4 ZINC001205961606
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3CNC(=O)N[C@@H]4C[C@H]4c5cccc(c5)F ZINC000195036141
c1ccc(c(c1)/C=C/c2nnc(o2)c3ccc(cc3)n4cnnn4)F ZINC001345801313
Cc1cc(=O)c2ccc(cc2o1)O[C@H]3Cc4cccc5c4c3ccc5 ZINC001231170220
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)[C@H]4C[C@H]5CC[C@H]4[NH2+]C5 ZINC000394631262
Cc1c2ccccc2nc(c1c3nc(no3)c4ccc5c(c4)ccn5C)C ZINC001217662449
c1cc(cc(c1)c2nc(no2)c3ccc4ccncc4c3)c5c[nH]nc5 ZINC001216703952
c1cc(c(cc1O)F)c2nc(on2)C34C[C@H]5C[C@@H](C3)CC(C5)(C4)[NH3+] ZINC000904691618
c1cc(cc2c1cc(o2)c3nc(no3)c4ccc5cnccc5c4)F ZINC001217371775
c1ccc2c(c1)C(=O)c3ccc(c(c3C2=O)O[C@@H]4C[C@H]5CC[C@H]4C[NH2+]5)O ZINC001218349748
Cc1ccc(cc1)n2ccc(n2)NC(=O)c3cc(c4ccccc4n3)C ZINC001530773303
c1ccc(cc1)C(=O)Nc2ccc(cc2)c3ccc4c(c3)NC(=O)C45CC5 ZINC001236339988
c1cc2c(cc1C(=O)Nc3ccn(n3)c4ccncc4)c5c([nH]2)CCCC5 ZINC000072878082
c1ccc(cc1)n2ccc(n2)NC(=O)N3C[C@@H]4[C@@H]5CC[C@@H]([C@@H]4C3)C=C5 ZINC000333822106
c1ccc(cc1)[C@@H]2C[C@H]2c3nnc(o3)c4cccc5c4ccc(c5)F ZINC001254546066
c1cc(ncc1c2ccncc2)c3nc(no3)c4cc(c(c(c4)F)F)F ZINC001213663848
C[C@H]1c2c(cccc2F)CCN1C(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001223139604
c1ccc2cc(ccc2c1)c3nc(on3)Cc4c5ccc(cc5on4)O ZINC001249312525
c1ccc2c(c1)C[C@@H]3[C@@H]2[C@@H]3C(=O)NC[C@@H]4C[C@@H]5CC[C@@H]4C=C5 ZINC000627788470
c1ccc(cc1)c2cc(no2)c3nc(no3)c4ccc5cnccc5c4 ZINC001212594455
Cc1cc(cc2c1nccc2)C[NH2+][C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001591967384
c1ccc2cc(ccc2c1)Cc3nnc(o3)[C@@H]4Cc5ccccc5C(=O)O4 ZINC001117240210
c1ccc2c(c1)cccc2[C@@H]3C[C@H]3NC(=O)c4ccc5c(c4)C(=O)NC5=O ZINC000435977341
c1cc2cc(ccc2nc1)c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001217133947
COc1ccc(c(c1)c2nc(on2)c3ccc4c(c3)ccc(=O)o4)Cl ZINC001217268081
c1ccc2c(c1)cncc2c3nc(on3)/C=C/c4ccc5c(c4)CCO5 ZINC000545690642
COc1ccnc(c1)c2nc(on2)c3ccc4c(c3)cccc4Cl ZINC001217474382
c1cc(cc2c1ccnc2)c3nc(no3)c4cc(c(cc4F)F)Cl ZINC001217512589
c1ccc2c(c1)CO[C@]23CC[NH+](C3)CN4c5cccc6c5c(ccc6)C4=O ZINC000184812108
Cc1cc(=O)[nH]c2c1ccc(c2)C(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC000288518383
Cc1cccc(c1)c2cc(cnc2)C(=O)Nc3ccc4c(c3)CCNC4=O ZINC001617330162
c1ccc2c(c1)c3cc(ccc3o2)NC(=O)c4ccc(nc4)c5n[n-]nn5 ZINC000738177021
c1ccc2cc(ccc2c1)c3nc(on3)c4ccc(cc4O)N=N#N ZINC001216935806
Cc1ccccc1[C@@H]2C[C@H]2NC(=O)NC[C@H]3[C@@H](C3(C)C)c4ccccc4 ZINC001636011224
COc1ccnc(c1)c2nc(on2)c3cc(=O)c4ccc(cc4o3)F ZINC001217656389
c1cc(cc2c1ccnc2)c3nc(on3)c4ccc(cc4F)C(F)(F)F ZINC001215426694
c1ccc2c(c1)C[C@H]3[C@H]2[C@@H]3CNC(=O)N[C@@H]4C[C@H]4c5cccc(c5)F ZINC000195036199
c1ccc(cc1)[C@H]2C[C@@H]2c3nnc(o3)c4ccc5c6ccccc6oc5c4 ZINC001254555805
c1ccc2c(c1)cncc2c3nc(on3)c4ccc5c(c4)ccc(n5)N ZINC001217428734
Cc1ccc2ccnc(c2c1)NC(=O)c3c(c4c([nH]3)CCCC4=O)C ZINC000616818761
Cc1cccc(c1)[C@H](C)CNC(=O)NC[C@@H]2[C@H]3[C@@H]2c4ccccc4C3 ZINC001677957674
CC(C)(c1ccc2ccccc2c1)C(=O)N[C@@H]3C[C@H]3c4ccc(cc4)F ZINC001128439161
COc1ccc(cc1)c2nnc(o2)c3cc(no3)c4cccc(c4)Cl ZINC001252016376
c1ccc2c(c1)cccc2c3[nH]nc(n3)NC(=O)c4ccc5c(c4)COC5 ZINC000064656329
c1ccc2c(c1)c3cc(ccc3o2)NC(=O)c4ccc5c(c4)[nH]c(=O)[nH]5 ZINC000642123066
Cc1c2cc(ccc2on1)c3nc(on3)c4cnn(c4C)c5ccccc5 ZINC001212503873
c1ccc(cc1)c2cc(on2)CNC(=O)NC[C@@H]3[C@@H]4[C@H]3c5ccccc5C4 ZINC000532264602
Cc1c(nc([nH]c1=O)c2ccc(nc2)NC[C@@H]3[C@@H]4[C@@H]3c5ccccc5C4)C ZINC000132394789
Cn1c2ccccc2cc(c1=O)CNC(=O)N[C@@H]3[C@H]4[C@H]3c5ccccc5C4 ZINC000515740579
Cc1cnn(c1)c2ccc(cc2)C(=O)N3CCC(c4c3cccc4)(C)C ZINC001524147290
c1ccc2c(c1)c3cc(ccc3o2)C(=O)Nc4ccc(cc4)C5OCCO5 ZINC001153946532
Cc1cccc(c1)c2cc(cnc2)C(=O)Nc3c4ccc(=O)[nH]c4[nH]n3 ZINC000647760703
Cc1ccc2c(c1)nc(o2)c3ccc(cc3)NC(=O)c4ccc([nH]c4=O)C ZINC001156053312
c1cc(ccc1[C@@H]2CC(=O)c3ccc(cc3O2)O[C@@H]4[C@H]5CC[C@H]4[NH2+]C5)O ZINC001218151568
Cc1c([nH]c2c1cc(cc2)c3nc(no3)Cc4ccc5ccccc5n4)C ZINC000680688126
COc1ccc2c(c1)cc(o2)c3nc(no3)c4ccc(cc4)c5cnco5 ZINC001217239730
Cc1ccc2cc([nH]c2n1)c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001217618438
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc(cc4)C(F)(F)F ZINC001667506800
Cc1cn(nc1NC(=O)c2ccc3c(c2)CCC=C3)c4c(cccn4)F ZINC000552365848
Cc1ccc2cc([nH]c2c1)C(=O)Nc3c(cn(n3)c4ccccc4)C ZINC000592803058
c1cc2c(cc1c3ccc4c(c3)cnn4[C@H]5CCCCO5)NC(=O)C26CC6 ZINC001242452494
Cc1c([nH]c2c1cc(cc2)C(=O)N[C@@H]3Cc4cc(cc(c4OC3)F)F)C ZINC001120717510
c1cc(cc(c1)NC(=O)[C@H]2C[C@H]3CC[C@H]2[NH2+]C3)c4cn5c([nH+]4)CCCC5 ZINC000827482498
COc1ccc2c(c1)cc(o2)c3nc(no3)c4ccc5c(c4)nccn5 ZINC001217241095
c1ccc(cc1)n2ccc(n2)NC(=O)c3ccc4c(c3)CCC=C4 ZINC000505933276
Cc1cc(c2ccc(cc2n1)F)C(=O)NC[C@@H]3[C@H]4[C@@H]3c5ccccc5C4 ZINC001319355227
c1cc(cc2c1ccnc2)c3nc(on3)c4c[nH]c5ccc(cc5c4=O)F ZINC001217161324
Cc1cccc2c1OC[C@@H](C2)NC(=O)Nc3nc(no3)c4ccccc4 ZINC001676060041
c1ccc2c(c1)CC[C@H]2c3nc(on3)c4cc(=O)c5ccc(cc5o4)F ZINC000809406174
Cc1ccc2c(c1)nc(o2)c3ccc(cc3)NC(=O)c4cccnc4NC ZINC001156058933
c1cc(=O)[nH]c2c1cc(cc2)c3cc(cc(c3)F)N4CCCCC4 ZINC001244240747
c1cc(nc2c1cc[nH]2)c3nc(on3)c4cc(=O)c5ccc(cc5o4)F ZINC000809476649
Cc1ccc2cccnc2c1NC(=O)c3cnn(c3)c4cccc(c4)F ZINC001197064888
COc1ccc(c(c1)c2nc(on2)c3ccc4c(c3)ccc(=O)[nH]4)Cl ZINC001217432730
Cc1cn(nc1NC(=O)N[C@@H]2C[C@H]3C[C@H]2[C@H]4[C@H]3CCC4)c5ccccc5 ZINC000592494714
CC1(CC(C1)NC(=O)NC[C@@H]2[C@@H]3[C@@H]2c4ccccc4C3)c5ccccc5 ZINC000543069794
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)N[C@H]4C[C@@H]4c5c(cccc5F)F ZINC000487310842
Cc1c(nnc2c1c(n[nH]2)NC(=O)c3cc4c5ccccc5ccc4[nH]3)C ZINC000647689384
c1ccc(cc1)c2cc(no2)c3nnc(o3)/C=C/c4ccccc4F ZINC001326347435
c1ccc2c(c1)C[C@@H]3[C@H]2[C@@H]3CNC(=O)Nc4ccc5c(c4)OCCCO5 ZINC000676123451
c1ccc2c(c1)C[C@H]3[C@@H]2[C@@H]3CNC(=O)N[C@@H]4C[C@H]4c5cccc(c5)F ZINC000195036160
c1ccc2c(c1)c3c([nH]2)CC/C(=C/c4ccc(cc4F)c5n[n-]nn5)/C3=O ZINC000826475444
COc1ccc(c(c1)F)c2nc(no2)c3ccc4ccncc4c3 ZINC001215741419
c1ccc2c(c1)c(c[nH]2)/C=C/c3nc(no3)c4ccc(c5c4C(=O)CC5)F ZINC001247084259
c1ccc(cc1)[C@H]2C[C@@H]2c3nnc(o3)c4ccc5nc(nn5c4)C6CCC6 ZINC001254554237
C1CC2(C1)CN([C@@H]2C3CCOCC3)C(=O)NC[C@H]4C[C@@H]5CC[C@@H]4C=C5 ZINC000425560486
c1ccc(cc1)C2(CCN(CC2)C(=O)NC[C@H]3C[C@@H]4CC[C@@H]3C=C4)O ZINC000817787221
Cc1cc(ccc1NC(=O)c2ccc3c(c2)c(c([nH]3)C)C)N4CCCC4 ZINC000011765793
Cn1c(=O)ccc(n1)c2ccc(cc2)NC(=O)c3ccc4ccccc4c3 ZINC000010325328
Cc1ccc(cc1C)c2nc(on2)c3cc(=O)c4ccc(cc4o3)F ZINC001217655873
C/C=C(\C)/C(=O)N1C[C@H]2CC[C@H]1[C@H](C2)NC(=O)c3cc(cc(n3)C)C ZINC001025998957
c1cc2c(cc1c3cc(cc(c3)F)N4CCCCC4)NC(=O)C25CC5 ZINC001244821552
Cc1ccc2c(c1)c3c([nH]2)CC[C@H](C3)NC(=O)C(C)(C)c4ccccc4 ZINC000491459100
c1ccc2c(c1)c3ccc(cc3o2)NC(=O)[C@H]4C[C@H]5CC[C@H]4[NH2+]C5 ZINC000333226516
Cc1nc(nn1c2ccccc2)NC(=O)N[C@@H]3C[C@H]4CC[C@]3(C4(C)C)C ZINC001670361937
CC(C)c1ccc2c(c1)c(=O)[nH]c(n2)Cc3nnc4n3CCCCC4 ZINC000057771896
Cc1ccc(cc1)n2ccc(n2)NC(=O)NCc3ccc4c(c3)cccn4 ZINC001672761999
c1cc(nc(c1)F)N2C[C@@H]3[C@H](C2)[C@H]3CNC(=O)[C@@H]4[C@@H]5[C@H]4[C@H]6CC[C@@H]5C6 ZINC001068178511
c1ccc2c(c1)c3ccc(cc3o2)NC(=O)c4cccc(c4)C(F)F ZINC000729176012
CC(C)(CCNC(=O)NC[C@@H]1[C@H]2[C@H]1c3ccccc3C2)c4ccccc4 ZINC001477587704
Cc1cc(cc(c1)C(F)(F)F)c2nc(on2)c3ccc4ccncc4c3 ZINC001217513024
c1cc2c(cc1C(=O)NC[C@@H]3C[C@@H]4CC[C@@H]3C=C4)nc5n(c2=O)CCC5 ZINC000643320190
CN(c1ccccc1)C(=O)c2ccc(cc2)c3cc4cccnc4c(c3)F ZINC001245126383
c1cc(cc(c1)C(F)(F)F)c2nc(on2)c3ccc4ccncc4c3 ZINC000904311097
c1ccc(cc1)NC(=O)c2cccc(c2)c3ccc(cc3)[C@@H]4CCC(=O)N4 ZINC001240115268
